Term1,Term2,BigramFreq,ContextFreq,BigramProb
si,si,3,279,0.010752688172043012
las,mañanas,3,78,0.038461538461538464
de,sus,3,348,0.008620689655172414
nada,de,3,19,0.15789473684210525
con,que,3,71,0.04225352112676056
me,da,2,217,0.009216589861751152
también,tiene,2,13,0.15384615384615385
eso,no,2,47,0.0425531914893617
ahora,&,2,27,0.07407407407407407
ahora,en,2,27,0.07407407407407407
en,ciencias,2,196,0.01020408163265306
ciencias,computacionales,2,2,1.0
mañana,yo,2,32,0.0625
$,valeee,2,1514,0.001321003963011889
porque,me,2,61,0.03278688524590164
de,post,2,348,0.005747126436781609
.,ha,2,41,0.04878048780487805
$,ahhhhhh,2,1514,0.001321003963011889
si,eso,2,279,0.007168458781362007
da,pena,2,5,0.4
queda,muy,2,7,0.2857142857142857
las,7,2,78,0.02564102564102564
la,canción,2,325,0.006153846153846154
inteligencia,artificial,2,2,1.0
cabeza,&,2,4,0.5
con,una,2,71,0.028169014084507043
y,lo,2,166,0.012048192771084338
yo,digo,2,99,0.020202020202020204
jiji,&,2,3,0.6666666666666666
hora,que,2,11,0.18181818181818182
las,5,2,78,0.02564102564102564
de,moda,2,348,0.005747126436781609
me,gustó,2,217,0.009216589861751152
o,de,2,51,0.0392156862745098
tal,de,2,17,0.11764705882352941
va,los,2,33,0.06060606060606061
los,viernes,2,86,0.023255813953488372
me,gustaba,2,217,0.009216589861751152
vdd,?,2,3,0.6666666666666666
que,estaba,2,578,0.0034602076124567475
nunca,lo,2,7,0.2857142857142857
algo,&,2,14,0.14285714285714285
visto,en,2,13,0.15384615384615385
con,tal,2,71,0.028169014084507043
",",mañana,2,515,0.003883495145631068
yaa,",",2,3,0.6666666666666666
jajajha,&,2,2,1.0
me,esta,2,217,0.009216589861751152
y,mejor,2,166,0.012048192771084338
grande,de,2,5,0.4
recuerdo,&,2,16,0.125
muy,bueno,2,56,0.03571428571428571
la,mas,2,325,0.006153846153846154
$,tienes,2,1514,0.001321003963011889
$,tal,2,1514,0.001321003963011889
bienn,&,2,4,0.5
la,unica,2,325,0.006153846153846154
perdon,por,2,5,0.4
difícil,que,2,4,0.5
con,todos,2,71,0.028169014084507043
llego,&,2,8,0.25
ahh,sii,2,16,0.125
si,viste,2,279,0.007168458781362007
el,suburbano,2,252,0.007936507936507936
dijo,"""",2,30,0.06666666666666667
todos,&,2,16,0.125
tiene,el,2,15,0.13333333333333333
lugar,a,2,9,0.2222222222222222
tengo,problema,2,19,0.10526315789473684
linea,&,2,2,1.0
en,linea,2,196,0.01020408163265306
no,el,2,328,0.006097560975609756
🫡,&,2,4,0.5
otras,cosas,2,3,0.6666666666666666
verlo,&,2,3,0.6666666666666666
gusta,el,2,15,0.13333333333333333
estar,difícil,2,10,0.2
al,inicio,2,51,0.0392156862745098
",",nadie,2,515,0.003883495145631068
la,del,2,325,0.006153846153846154
quede,dormido,2,6,0.3333333333333333
solo,para,2,84,0.023809523809523808
vez,a,2,19,0.10526315789473684
esa,era,2,21,0.09523809523809523
le,va,2,63,0.031746031746031744
igual,",",2,68,0.029411764705882353
se,le,2,143,0.013986013986013986
día,se,2,26,0.07692307692307693
te,toca,2,129,0.015503875968992248
$,yooo,2,1514,0.001321003963011889
yooo,igual,2,3,0.6666666666666666
a,brito,2,343,0.0058309037900874635
todos,nos,2,16,0.125
las,tengo,2,78,0.02564102564102564
$,son,2,1514,0.001321003963011889
sol,&,2,4,0.5
valee,&,2,6,0.3333333333333333
",",perdon,2,515,0.003883495145631068
quede,en,2,6,0.3333333333333333
y,por,2,166,0.012048192771084338
que,fue,2,578,0.0034602076124567475
me,paso,2,217,0.009216589861751152
fue,cuando,2,24,0.08333333333333333
$,apenas,2,1514,0.001321003963011889
imágenes,.,2,2,1.0
de,imágenes,2,348,0.005747126436781609
procesamiento,de,2,2,1.0
y,procesamiento,2,166,0.012048192771084338
fuiste,a,2,4,0.5
pendiente,de,2,5,0.4
inicio,&,2,6,0.3333333333333333
cuando,estaba,2,31,0.06451612903225806
en,medio,2,196,0.01020408163265306
de,en,2,348,0.005747126436781609
de,lo,2,348,0.005747126436781609
2,son,2,12,0.16666666666666666
a,organizar,2,343,0.0058309037900874635
cómo,te,2,9,0.2222222222222222
las,canchas,2,78,0.02564102564102564
allí,&,2,8,0.25
pueda,meter,2,5,0.4
",",esa,2,515,0.003883495145631068
ya,fue,2,175,0.011428571428571429
por,tu,2,80,0.025
al,doctor,2,51,0.0392156862745098
casa,?,2,11,0.18181818181818182
es,más,2,163,0.012269938650306749
la,parte,2,325,0.006153846153846154
por,aquí,2,80,0.025
$,los,2,1514,0.001321003963011889
la,lluvia,2,325,0.006153846153846154
ti,&,2,7,0.2857142857142857
igual,a,2,68,0.029411764705882353
esa,es,2,21,0.09523809523809523
estaba,bueno,2,31,0.06451612903225806
$,estaba,2,1514,0.001321003963011889
me,salio,2,217,0.009216589861751152
$,una,2,1514,0.001321003963011889
gambino,&,2,5,0.4
bien,con,2,64,0.03125
digassss,&,2,2,1.0
me,digassss,2,217,0.009216589861751152
$,cuales,2,1514,0.001321003963011889
tu,me,2,51,0.0392156862745098
está,mejor,2,50,0.04
con,la,2,71,0.028169014084507043
a,alguno,2,343,0.0058309037900874635
gustan,?,2,11,0.18181818181818182
es,esta,2,163,0.012269938650306749
no,sabia,2,328,0.006097560975609756
ya,el,2,175,0.011428571428571429
sabia,que,2,3,0.6666666666666666
una,con,2,55,0.03636363636363636
solo,habia,2,84,0.023809523809523808
valeee,&,2,3,0.6666666666666666
pero,solo,2,140,0.014285714285714285
de,nlp,2,348,0.005747126436781609
la,ciudad,2,325,0.006153846153846154
$,ennn,2,1514,0.001321003963011889
forma,de,2,2,1.0
que,buenoo,2,578,0.0034602076124567475
jajaja,",",2,12,0.16666666666666666
carlos,v,2,2,1.0
de,su,2,348,0.005747126436781609
ohh,vale,2,4,0.5
caliente,pero,2,3,0.6666666666666666
este,fin,2,20,0.1
tiene,mucho,2,15,0.13333333333333333
ajajja,&,2,2,1.0
está,más,2,50,0.04
mucha,?,2,5,0.4
fue,lo,2,24,0.08333333333333333
la,primera,2,325,0.006153846153846154
no,voy,2,328,0.006097560975609756
",",pues,2,515,0.003883495145631068
estar,muy,2,10,0.2
dices,que,2,5,0.4
$,jajajjaja,2,1514,0.001321003963011889
solo,falta,2,84,0.023809523809523808
había,visto,2,12,0.16666666666666666
estaba,&,2,31,0.06451612903225806
el,top,2,252,0.007936507936507936
porque,dice,2,61,0.03278688524590164
lo,mandé,2,190,0.010526315789473684
si,irás,2,279,0.007168458781362007
bueno,es,2,49,0.04081632653061224
mas,bien,2,46,0.043478260869565216
sabado,&,2,2,1.0
el,sabado,2,252,0.007936507936507936
de,ser,2,348,0.005747126436781609
no,había,2,328,0.006097560975609756
verdad,",",2,21,0.09523809523809523
todas,las,2,5,0.4
las,9,2,78,0.02564102564102564
alguno,?,2,2,1.0
no,dio,2,328,0.006097560975609756
listo,&,2,5,0.4
mejor,y,2,34,0.058823529411764705
@,5215585543855,2,4,0.5
esa,hora,2,21,0.09523809523809523
tarde,?,2,12,0.16666666666666666
ahorita,ya,2,24,0.08333333333333333
en,vacaciones,2,196,0.01020408163265306
es,cuando,2,163,0.012269938650306749
solo,decirle,2,84,0.023809523809523808
decirle,que,2,4,0.5
tampoco,me,2,17,0.11764705882352941
la,única,2,325,0.006153846153846154
cuando,más,2,31,0.06451612903225806
opción,&,2,6,0.3333333333333333
más,me,2,30,0.06666666666666667
me,pongo,2,217,0.009216589861751152
se,haga,2,143,0.013986013986013986
mas,porque,2,46,0.043478260869565216
serio,&,2,15,0.13333333333333333
a,estudiar,2,343,0.0058309037900874635
historia,de,2,2,1.0
si,en,2,279,0.007168458781362007
en,donde,2,196,0.01020408163265306
mucho,que,2,24,0.08333333333333333
ya,en,2,175,0.011428571428571429
vemos,&,2,7,0.2857142857142857
desde,hace,2,15,0.13333333333333333
lo,busqué,2,190,0.010526315789473684
habia,dicho,2,11,0.18181818181818182
le,habia,2,63,0.031746031746031744
se,a,2,143,0.013986013986013986
la,musica,2,325,0.006153846153846154
no,los,2,328,0.006097560975609756
$,perdon,2,1514,0.001321003963011889
no,llueve,2,328,0.006097560975609756
pero,a,2,140,0.014285714285714285
de,brito,2,348,0.005747126436781609
audio,&,2,2,1.0
el,5,2,252,0.007936507936507936
luego,que,2,16,0.125
te,haré,2,129,0.015503875968992248
si,salen,2,279,0.007168458781362007
buenas,noches,2,4,0.5
buenoo,&,2,4,0.5
del,funcionamiento,2,42,0.047619047619047616
$,según,2,1514,0.001321003963011889
esta,bien,2,21,0.09523809523809523
hasta,ahora,2,23,0.08695652173913043
",",mas,2,515,0.003883495145631068
suspenso,",",2,2,1.0
hora,de,2,11,0.18181818181818182
clase,de,2,15,0.13333333333333333
te,llevas,2,129,0.015503875968992248
mi,favorito,2,76,0.02631578947368421
le,dijo,2,63,0.031746031746031744
tampoco,creo,2,17,0.11764705882352941
ricos,&,2,2,1.0
muy,ricos,2,56,0.03571428571428571
no,sé,2,328,0.006097560975609756
bien,de,2,64,0.03125
$,era,2,1514,0.001321003963011889
y,una,2,166,0.012048192771084338
para,nada,2,71,0.028169014084507043
está,fuerte,2,50,0.04
",",era,2,515,0.003883495145631068
",",casi,2,515,0.003883495145631068
brito,&,2,4,0.5
perry,&,2,2,1.0
pandemia,",",2,2,1.0
hasta,el,2,23,0.08695652173913043
was,edited,2,2,1.0
edited,>,2,2,1.0
había,dicho,2,12,0.16666666666666666
$,ooh,2,1514,0.001321003963011889
que,inicialmente,2,578,0.0034602076124567475
y,mi,2,166,0.012048192771084338
mucho,mas,2,24,0.08333333333333333
ir,",",2,20,0.1
y,ni,2,166,0.012048192771084338
si,puedo,2,279,0.007168458781362007
los,mismos,2,86,0.023255813953488372
el,tuyo,2,252,0.007936507936507936
semana,pasada,2,18,0.1111111111111111
gusta,mucho,2,15,0.13333333333333333
message,was,2,3,0.6666666666666666
tienes,que,2,13,0.15384615384615385
serio,",",2,15,0.13333333333333333
creo,haberlo,2,106,0.018867924528301886
haberlo,soñado,2,2,1.0
dije,que,2,2,1.0
$,ooohh,2,1514,0.001321003963011889
una,semana,2,55,0.03636363636363636
semana,y,2,18,0.1111111111111111
<,this,2,3,0.6666666666666666
canciones,",",2,2,1.0
?,te,2,312,0.00641025641025641
vez,que,2,19,0.10526315789473684
junior,h,2,2,1.0
no,porque,2,328,0.006097560975609756
para,esta,2,71,0.028169014084507043
de,plano,2,348,0.005747126436781609
que,veo,2,578,0.0034602076124567475
ah,ya,2,16,0.125
formulas,&,2,3,0.6666666666666666
me,hubiera,2,217,0.009216589861751152
que,según,2,578,0.0034602076124567475
",",espero,2,515,0.003883495145631068
y,cuando,2,166,0.012048192771084338
$,deja,2,1514,0.001321003963011889
más,tarde,2,30,0.06666666666666667
(,?,2,4,0.5
saber,si,2,4,0.5
trabajo,y,2,5,0.4
apoco,?,2,4,0.5
no,tener,2,328,0.006097560975609756
en,tupper,2,196,0.01020408163265306
o,asi,2,51,0.0392156862745098
la,playera,2,325,0.006153846153846154
nada,gabygod,2,19,0.10526315789473684
1,y,2,10,0.2
",",sii,2,515,0.003883495145631068
y,2,2,166,0.012048192771084338
4,:,2,9,0.2222222222222222
ti,te,2,7,0.2857142857142857
ahhh,yaaa,2,21,0.09523809523809523
te,sientes,2,129,0.015503875968992248
recuerdo,el,2,16,0.125
asi,si,2,26,0.07692307692307693
correo,y,2,6,0.3333333333333333
mas,temprano,2,46,0.043478260869565216
no,responde,2,328,0.006097560975609756
en,uno,2,196,0.01020408163265306
.,la,2,41,0.04878048780487805
igual,cuando,2,68,0.029411764705882353
que,bien,2,578,0.0034602076124567475
la,clase,2,325,0.006153846153846154
sii,pero,2,63,0.031746031746031744
universidad,&,2,2,1.0
que,luego,2,578,0.0034602076124567475
esa,la,2,21,0.09523809523809523
que,iba,2,578,0.0034602076124567475
mejor,que,2,34,0.058823529411764705
lo,vi,2,190,0.010526315789473684
estaba,haciendo,2,31,0.06451612903225806
asi,se,2,26,0.07692307692307693
5,no,2,10,0.2
el,el,2,252,0.007936507936507936
jajajjaj,&,2,2,1.0
te,quedaron,2,129,0.015503875968992248
el,celular,2,252,0.007936507936507936
celular,a,2,4,0.5
",",buen,2,515,0.003883495145631068
viene,el,2,4,0.5
a,uno,2,343,0.0058309037900874635
no,las,2,328,0.006097560975609756
hablando,del,2,2,1.0
buena,onda,2,15,0.13333333333333333
fotos,&,2,3,0.6666666666666666
ya,estas,2,175,0.011428571428571429
estas,en,2,4,0.5
los,mensajes,2,86,0.023255813953488372
antes,de,2,17,0.11764705882352941
cuando,me,2,31,0.06451612903225806
",",eso,2,515,0.003883495145631068
de,irme,2,348,0.005747126436781609
estaban,todos,2,5,0.4
mi,mochila,2,76,0.02631578947368421
que,mi,2,578,0.0034602076124567475
más,&,2,30,0.06666666666666667
asomar,&,2,2,1.0
gracias,gabyy,2,27,0.07407407407407407
la,universidad,2,325,0.006153846153846154
puede,ser,2,7,0.2857142857142857
el,cabello,2,252,0.007936507936507936
",",los,2,515,0.003883495145631068
o,si,2,51,0.0392156862745098
las,2,2,78,0.02564102564102564
exponer,&,2,6,0.3333333333333333
hoy,si,2,27,0.07407407407407407
porque,ya,2,61,0.03278688524590164
ser,por,2,13,0.15384615384615385
ellos,&,2,3,0.6666666666666666
si,acaso,2,279,0.007168458781362007
acaso,&,2,2,1.0
ahh,vale,2,16,0.125
solo,me,2,84,0.023809523809523808
viernes,y,2,8,0.25
una,&,2,55,0.03636363636363636
a,asomar,2,343,0.0058309037900874635
que,asi,2,578,0.0034602076124567475
?,"""",2,312,0.00641025641025641
que,hora,2,578,0.0034602076124567475
creo,solo,2,106,0.018867924528301886
$,al,2,1514,0.001321003963011889
es,una,2,163,0.012269938650306749
solo,es,2,84,0.023809523809523808
vida,&,2,2,1.0
llegaste,bien,2,6,0.3333333333333333
$,noooo,2,1514,0.001321003963011889
$,por1ue,2,1514,0.001321003963011889
tarea,?,2,3,0.6666666666666666
$,llegaste,2,1514,0.001321003963011889
",",cómo,2,515,0.003883495145631068
mismo,y,2,12,0.16666666666666666
igual,te,2,68,0.029411764705882353
porque,es,2,61,0.03278688524590164
suerte,&,2,3,0.6666666666666666
duermo,&,2,2,1.0
pero,para,2,140,0.014285714285714285
sea,pero,2,14,0.14285714285714285
solo,hay,2,84,0.023809523809523808
muy,poquitas,2,56,0.03571428571428571
la,he,2,325,0.006153846153846154
siii,ya,2,84,0.023809523809523808
hasta,las,2,23,0.08695652173913043
se,debe,2,143,0.013986013986013986
y,se,2,166,0.012048192771084338
salon,?,2,3,0.6666666666666666
es,ese,2,163,0.012269938650306749
en,alguna,2,196,0.01020408163265306
yo,he,2,99,0.020202020202020204
me,duermo,2,217,0.009216589861751152
que,eran,2,578,0.0034602076124567475
asi,pero,2,26,0.07692307692307693
profe,que,2,12,0.16666666666666666
solo,te,2,84,0.023809523809523808
que,entre,2,578,0.0034602076124567475
sino,el,2,8,0.25
dijo,el,2,30,0.06666666666666667
no,puedo,2,328,0.006097560975609756
porque,dijo,2,61,0.03278688524590164
de,esa,2,348,0.005747126436781609
al,que,2,51,0.0392156862745098
ayy,",",2,4,0.5
recolectando,porque,2,3,0.6666666666666666
seguir,recolectando,2,4,0.5
es,buena,2,163,0.012269938650306749
nos,llevamos,2,26,0.07692307692307693
poquitas,&,2,2,1.0
foto,de,2,7,0.2857142857142857
tiene,una,2,15,0.13333333333333333
en,una,2,196,0.01020408163265306
les,dijo,2,16,0.125
ibamos,a,2,3,0.6666666666666666
contigo,&,2,2,1.0
tan,lejos,2,11,0.18181818181818182
me,la,2,217,0.009216589861751152
@,5215512499392,2,4,0.5
es,para,2,163,0.012269938650306749
ha,pasado,2,10,0.2
me,ha,2,217,0.009216589861751152
les,pasa,2,16,0.125
de,cosas,2,348,0.005747126436781609
tipo,de,2,2,1.0
ese,tipo,2,29,0.06896551724137931
$,jajajajjaja,2,1514,0.001321003963011889
debo,de,2,5,0.4
aqui,al,2,10,0.2
ojala,",",2,13,0.15384615384615385
$,normalmente,2,1514,0.001321003963011889
creo,se,2,106,0.018867924528301886
todos,en,2,16,0.125
cuidar,a,2,3,0.6666666666666666
exito,en,2,2,1.0
quede,con,2,6,0.3333333333333333
la,primaria,2,325,0.006153846153846154
a,cuidar,2,343,0.0058309037900874635
$,mañana,2,1514,0.001321003963011889
cosas,de,2,12,0.16666666666666666
tu,carrera,2,51,0.0392156862745098
al,viernes,2,51,0.0392156862745098
vemos,el,2,7,0.2857142857142857
$,donde,2,1514,0.001321003963011889
se,llama,2,143,0.013986013986013986
la,siguiente,2,325,0.006153846153846154
un,dia,2,68,0.029411764705882353
eso,casi,2,47,0.0425531914893617
sé,que,2,5,0.4
que,sii,2,578,0.0034602076124567475
dulces,&,2,2,1.0
",",ahorita,2,515,0.003883495145631068
en,serioo,2,196,0.01020408163265306
las,sillas,2,78,0.02564102564102564
te,pueda,2,129,0.015503875968992248
siii,te,2,84,0.023809523809523808
ayer,me,2,7,0.2857142857142857
que,creo,2,578,0.0034602076124567475
ay,si,2,4,0.5
que,esos,2,578,0.0034602076124567475
molestia,",",2,3,0.6666666666666666
$,okay,2,1514,0.001321003963011889
otra,",",2,18,0.1111111111111111
okay,&,2,3,0.6666666666666666
sandra,&,2,2,1.0
.,que,2,41,0.04878048780487805
",",perdona,2,515,0.003883495145631068
fue,?,2,24,0.08333333333333333
cerca,de,2,6,0.3333333333333333
creo,la,2,106,0.018867924528301886
eterno,resplandor,2,2,1.0
el,eterno,2,252,0.007936507936507936
suburbano,ya,2,6,0.3333333333333333
🫠,🫠,2,4,0.5
de,minería,2,348,0.005747126436781609
en,urban,2,196,0.01020408163265306
calle,&,2,3,0.6666666666666666
278,&,2,2,1.0
ya,llego,2,175,0.011428571428571429
pensando,en,2,3,0.6666666666666666
tu,cuarto,2,51,0.0392156862745098
buena,idea,2,15,0.13333333333333333
?,de,2,312,0.00641025641025641
$,muy,2,1514,0.001321003963011889
rapido,&,2,3,0.6666666666666666
la,mayoría,2,325,0.006153846153846154
ahh,bueno,2,16,0.125
15,&,2,4,0.5
de,hacer,2,348,0.005747126436781609
$,muuuy,2,1514,0.001321003963011889
toda,la,2,3,0.6666666666666666
3,de,2,12,0.16666666666666666
minutos,&,2,3,0.6666666666666666
mejor,me,2,34,0.058823529411764705
fue,el,2,24,0.08333333333333333
cuando,llego,2,31,0.06451612903225806
hay,de,2,35,0.05714285714285714
o,que,2,51,0.0392156862745098
mamá,",",2,11,0.18181818181818182
que,otro,2,578,0.0034602076124567475
me,dice,2,217,0.009216589861751152
otro,&,2,12,0.16666666666666666
cierto,gabygod,2,7,0.2857142857142857
pasada,&,2,4,0.5
de,youtube,2,348,0.005747126436781609
personas,que,2,3,0.6666666666666666
y,tu,2,166,0.012048192771084338
valee,",",2,6,0.3333333333333333
por,cierto,2,80,0.025
esos,que,2,8,0.25
las,personas,2,78,0.02564102564102564
día,que,2,26,0.07692307692307693
es,mwjor,2,163,0.012269938650306749
he,probado,2,17,0.11764705882352941
crei,que,2,2,1.0
ajaaa,",",2,3,0.6666666666666666
las,8,2,78,0.02564102564102564
así,ya,2,26,0.07692307692307693
",",tenia,2,515,0.003883495145631068
me,levanto,2,217,0.009216589861751152
lo,encontré,2,190,0.010526315789473684
un,lugar,2,68,0.029411764705882353
gustó,?,2,4,0.5
bueno,no,2,49,0.04081632653061224
la,expo,2,325,0.006153846153846154
te,gustó,2,129,0.015503875968992248
no,a,2,328,0.006097560975609756
🤣,🤣,2,3,0.6666666666666666
que,parte,2,578,0.0034602076124567475
pasar,&,2,3,0.6666666666666666
ya,mañana,2,175,0.011428571428571429
la,mejor,2,325,0.006153846153846154
es,por,2,163,0.012269938650306749
puedo,ver,2,11,0.18181818181818182
solo,se,2,84,0.023809523809523808
o,solo,2,51,0.0392156862745098
lo,malo,2,190,0.010526315789473684
el,mar,2,252,0.007936507936507936
y,está,2,166,0.012048192771084338
la,secundaria,2,325,0.006153846153846154
ya,tiene,2,175,0.011428571428571429
nada,",",2,19,0.10526315789473684
",",como,2,515,0.003883495145631068
yo,espero,2,99,0.020202020202020204
bien,la,2,64,0.03125
del,año,2,42,0.047619047619047616
$,también,2,1514,0.001321003963011889
$,queee,2,1514,0.001321003963011889
grande,&,2,5,0.4
mamá,a,2,11,0.18181818181818182
no,son,2,328,0.006097560975609756
$,ojalá,2,1514,0.001321003963011889
en,adelante,2,196,0.01020408163265306
me,queda,2,217,0.009216589861751152
proyecto,&,2,2,1.0
no,era,2,328,0.006097560975609756
o,está,2,51,0.0392156862745098
